,x,y,z,x_dot,y_dot,z_dot,x_ddot,y_ddot,z_ddot
609,0.6056380662355105,0.09249436160013517,0.8983043798402319,-0.00837875811720203,0.013502066732882132,0.008295752100386983,-0.018201503595535656,0.0038438639510788163,0.018304901850783147
610,0.6056278059931992,0.09251089496301762,0.898314538056296,-0.008401046393999216,0.013506773307011966,0.008318147867113558,-0.019519049054137493,0.005786214709918492,0.01946495598714978
611,0.6056173121401531,0.09252776576982433,0.8983249279622821,-0.008425427429629118,0.013514000350656833,0.00834244157021563,-0.025275440142341454,0.014510183321887029,0.0244792417568239
612,0.6056056608363621,0.09254645310171741,0.8983364640183487,-0.008460379660376464,0.01353406463681368,0.008376269996434886,-0.0352820396702148,0.029651734295086243,0.0331792789178942
613,0.6055917765065859,0.09256866268957496,0.8983502096237725,-0.008518280227993663,0.013582721945527846,0.008430690571379375,-0.0095473412739375,-0.009750073165073527,0.010838723639927923
614,0.605582218755321,0.09258390233886574,0.8983596687703186,-0.008528992113376186,0.013571782353687558,0.008442833933821394,-0.0320535946508446,0.024387181258004143,0.030424227898843876
615,0.6055684658612004,0.09260578553869594,0.8983732820604649,-0.008580677391619768,0.013611103092493722,0.008491863286114959,-0.025000286496480163,0.013491487482771703,0.02432364009264613
616,0.6055554725549422,0.0926263951738689,0.8983861402795225,-0.008618533467516483,0.013631530931669565,0.008528668665446396,-0.00441725675737844,-0.0177370954881822,0.006458427074459047
617,0.605546268785329,0.09264095184579337,0.898395247781873,-0.008623250125308386,0.013612589940597549,0.008535548342362543,-0.008175443226442477,-0.01208997931973016,0.009752200787769732
618,0.6055367248430021,0.09265601729768921,0.8984046943363273,-0.008632297932286087,0.013599209484014005,0.008546323597817072,-0.010684339163295368,-0.008339761443677334,0.011945085432802904
619,0.605527002114027,0.09267133380523496,0.8984143198968444,-0.008644331423862424,0.013589816448548108,0.008559758888254353,-0.012216666355655773,-0.006067219051260995,0.013277592681563973
620,0.6055172328546145,0.09268669157364227,0.8984239932415018,-0.0086581374302848,0.013582959775520584,0.008574745440698967,-0.015440628036821932,-0.0012683602987913565,0.016073856640656695
621,0.6055070433754104,0.09270267631387064,0.8984340842141796,-0.008676308531522731,0.013581466946042293,0.008593642217332291,-0.015730221483312098,-0.0008780235810125646,0.0163125368406336
622,0.6054969256034696,0.0927185135865439,0.8984441052264907,-0.008694651679257644,0.013580442893700924,0.008612644941628986,-0.018273576745575892,0.002872991820871409,0.018508968630067877
623,0.605486427797603,0.09273490979886403,0.8984545036325503,-0.008716714483459375,0.013583911320311705,0.008634971450323293,-0.01929987839554068,0.004344934946110597,0.019384600925625346
624,0.6054757724177521,0.09275151422994653,0.898465058692351,-0.008740306332782494,0.013589222116750517,0.008658645889446454,-0.015032631270925894,-0.0020512832150439394,0.015659039640763393
625,0.6054659759696971,0.0927667449712117,0.8984747632779034,-0.008757155007637933,0.013586922877783758,0.00867617769728435,-0.014573645254971986,-0.002766754605035203,0.015247388317938327
626,0.6054564216346784,0.09278156822070949,0.8984842289465268,-0.008773054899878908,0.013583904210059465,0.00869279416359953,-0.015442203114748521,-0.0015133250635430754,0.015989206925146604
627,0.6054468625032582,0.09279636874516299,0.8984937003084905,-0.00878988033338939,0.01358225518213351,0.008710197000039072,-0.016685013932384904,0.00028750242164240765,0.01705489504781704
628,0.6054372033036566,0.09281129376277406,0.8985032716207879,-0.008808215088481633,0.013582570924709098,0.008728919272694612,-0.019747351994748752,0.004759269168077933,0.01970135604684148
629,0.6054270514214095,0.09282694773988566,0.8985133317544987,-0.00883097441448037,0.013588055750870402,0.00875160535982057,-0.019275942193875614,0.004011234316888346,0.019275530885007542
630,0.6054170143822023,0.09284239098586883,0.8985232782374641,-0.008852882493458681,0.013592614405095432,0.008773492958583005,-0.019122217028105216,0.00373240202245136,0.019128719301191397
631,0.6054070453184902,0.09285769682311515,0.8985331575599695,-0.008874415246352676,0.013596817011485997,0.008795013115513818,-0.019657414491656224,0.004462675692722373,0.019582919901426167
632,0.605397013920427,0.0928730657426275,0.8985430988583193,-0.008896635037577828,0.013601861075821297,0.008817128556369765,-0.016709862934746855,0.00010119118306697387,0.01701119441610623
633,0.6053875937758927,0.0928874674997329,0.8985524345137332,-0.008914327783407032,0.013601968049042018,0.00883512163167331,-0.020799815774382006,0.006022941658287941,0.020559369379950752
634,0.6053774811294331,0.09290289737063881,0.8985624569567842,-0.008937923220374068,0.013608800119768519,0.008858423795594258,-0.019007199288424387,0.0033525473382717648,0.01899345575239264
635,0.6053677189168976,0.09291776070933627,0.8985721320128173,-0.008958682938681793,0.013612461510963606,0.008879148803054113,-0.017322842366085896,0.0008541806392650298,0.017523908148038763
636,0.6053583420109973,0.09293200817398696,0.898581425372102,-0.008976814096911832,0.013613355365873669,0.00889747157404857,-0.07022504717582931,0.07741743534378905,0.06337564508314492
637,0.6053386122584428,0.09296192628847297,0.8986009794176497,-0.00913115291012495,0.013783484402808969,0.009036701367087062,-0.01426694106034678,-0.0039225057258961355,0.014895941824880868
638,0.6053267971158464,0.09297976051607393,0.8986126718742895,-0.009149612812244376,0.013778408921643566,0.00905595102895663,-0.006819342555919079,-0.014734256832458317,0.00849191655933429
639,0.605316592078601,0.09299512773885338,0.8986227720947035,-0.00915721820730732,0.01376197550807669,0.009065401653424211,-0.00810701334501434,-0.012923921161312494,0.009661563812915998
640,0.605306481177417,0.0930103224238896,0.8986327812731161,-0.009166168992077763,0.013747706003437877,0.009076048674465357,-0.009286090833362074,-0.011267817181417887,0.01071955660211023
